,Accident_Index,Accident_Severity,Day_of_Week,Time,Road_Type,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area,Month,Vehicle_Type,Skidding_and_Overturning,Was_Vehicle_Left_Hand_Drive?,Sex_of_Driver,Age_Band_of_Driver
16039,201301LX50072,3,2,8,6,1,2,2,0,1,7,1,0,1,2,5
16040,201301LX50072,3,2,8,6,1,2,2,0,1,7,9,0,1,2,-1
16041,201301LX50073,3,1,11,3,1,1,2,0,1,6,9,0,1,1,11
16042,201301LX50074,3,3,8,6,1,1,1,0,1,8,3,0,1,2,6
16043,201301LX50074,3,3,8,6,1,1,1,0,1,8,1,0,1,1,5
16044,201301LX50075,3,6,3,6,4,1,1,0,1,4,9,0,1,2,7
16045,201301LX50075,3,6,3,6,4,1,1,0,1,4,19,0,1,1,10
16046,201301LX50076,3,7,4,6,4,1,1,0,1,12,11,0,1,2,8
16047,201301LX50077,3,7,3,6,4,1,1,0,1,12,9,0,1,1,7
16048,201301LX50078,3,3,14,6,1,1,1,0,1,1,90,0,1,1,7
16049,201301LX50078,3,3,14,6,1,1,1,0,1,1,9,0,1,1,9
16050,201301LX50079,3,2,19,6,4,1,2,0,1,1,1,0,1,1,7
16051,201301LX50081,3,3,17,6,4,1,2,0,1,1,3,0,1,1,6
16052,201301LX50081,3,3,17,6,4,1,2,0,1,1,9,0,1,1,7
16053,201301LX50082,3,5,18,6,4,1,1,0,1,3,4,0,1,1,9
16054,201301LX50082,3,5,18,6,4,1,1,0,1,3,19,0,1,1,-1
16055,201301LX50083,3,3,16,6,4,1,1,0,1,1,9,0,1,1,7
16056,201301LX50084,3,5,7,6,1,1,1,0,1,10,9,0,1,1,-1
16057,201301LX50084,3,5,7,6,1,1,1,0,1,10,1,0,1,1,5
16058,201301LX50085,3,1,20,6,4,1,2,0,1,6,9,0,1,1,5
16059,201301LX50085,3,1,20,6,4,1,2,0,1,6,3,0,1,1,6
16060,201301LX50086,3,4,5,6,4,1,2,0,1,2,9,0,1,1,6
16061,201301LX50086,3,4,5,6,4,1,2,0,1,2,9,0,1,1,-1
16062,201301LX50087,3,1,19,6,4,1,1,0,1,6,1,0,1,1,8
16063,201301LX50087,3,1,19,6,4,1,1,0,1,6,9,0,1,1,-1
16064,201301LX50089,3,7,19,6,4,1,1,0,1,5,3,0,1,1,6
16065,201301LX50089,3,7,19,6,4,1,1,0,1,5,9,0,1,2,5
16066,201301LX50090,3,7,14,6,1,1,1,0,1,5,11,0,1,1,7
16067,201301LX50091,3,5,7,1,1,1,1,0,1,3,1,0,1,1,6
16068,201301LX50091,3,5,7,1,1,1,1,0,1,3,9,0,1,1,8
16069,201301LX50092,3,6,15,3,1,1,1,0,1,4,5,0,1,1,8
16070,201301LX50092,3,6,15,3,1,1,1,0,1,4,9,0,1,3,-1
16071,201301LX50093,3,5,15,6,1,1,1,0,1,3,19,0,1,1,6
16072,201301LX50093,3,5,15,6,1,1,1,0,1,3,8,0,1,1,9
16073,201301LX50094,3,5,16,6,4,1,1,0,1,3,11,0,1,1,8
16074,201301LX50095,3,4,23,6,4,2,2,0,1,2,9,0,1,1,7
16075,201301LX50096,3,1,2,6,4,8,4,0,1,3,5,0,1,1,-1
16076,201301LX50097,3,3,8,6,1,1,1,0,1,5,1,0,1,2,6
16077,201301LX50097,3,3,8,6,1,1,1,0,1,5,8,0,1,3,-1
16078,201301LX50098,3,5,20,6,4,1,1,0,1,2,11,0,1,1,-1
16079,201301LX50099,3,5,0,6,4,2,2,0,1,2,8,0,1,1,9
16080,201301LX50100,3,6,21,6,4,1,1,0,1,1,90,0,1,1,6
16081,201301LX50100,3,6,21,6,4,1,1,0,1,1,3,0,1,1,7
16082,201301LX50101,3,5,6,6,1,2,2,0,1,2,3,0,1,1,6
16083,201301LX50101,3,5,6,6,1,2,2,0,1,2,9,0,1,1,9
16084,201301LX50102,3,1,2,6,4,1,1,0,1,2,9,0,1,1,7
16085,201301LX50103,3,6,12,6,1,1,1,0,1,2,19,0,1,3,-1
16086,201301LX50103,3,6,12,6,1,1,1,0,1,2,3,1,1,2,6
16087,201301LX50105,3,6,12,6,1,1,1,0,1,8,5,0,1,3,-1
16088,201301LX50106,3,7,5,6,4,1,1,0,1,2,9,0,1,1,7
16089,201301LX50106,3,7,5,6,4,1,1,0,1,2,9,0,1,2,8
16090,201301LX50107,3,6,13,6,1,1,1,0,1,2,9,0,1,1,8
16091,201301LX50107,3,6,13,6,1,1,1,0,1,2,5,0,1,1,6
16092,201301LX50108,3,4,19,6,4,1,2,0,1,2,1,0,1,2,7
16093,201301LX50108,3,4,19,6,4,1,2,0,1,2,9,0,1,3,-1
16094,201301LX50110,3,1,1,6,4,1,1,0,1,2,9,0,1,1,7
16095,201301LX50110,3,1,1,6,4,1,1,0,1,2,9,0,1,3,-1
16096,201301LX50111,3,1,11,6,1,1,1,0,1,2,9,0,1,1,7
16097,201301LX50111,3,1,11,6,1,1,1,0,1,2,3,0,1,1,5
16098,201301LX50112,3,4,18,6,4,1,1,0,1,1,4,0,1,1,7
16099,201301LX50112,3,4,18,6,4,1,1,0,1,1,9,0,1,1,6
16100,201301LX50113,3,5,17,6,4,1,2,0,1,7,9,0,1,2,7
16101,201301LX50113,3,5,17,6,4,1,2,0,1,7,3,0,1,1,6
16102,201301LX50114,3,4,6,6,1,1,1,0,1,6,1,0,1,1,6
16103,201301LX50114,3,4,6,6,1,1,1,0,1,6,9,0,1,3,-1
16104,201301LX50115,3,6,7,1,1,1,1,0,1,1,1,0,1,1,6
16105,201301LX50115,3,6,7,1,1,1,1,0,1,1,19,0,1,3,-1
16106,201301LX50116,3,5,11,6,1,1,1,0,1,2,9,0,1,3,-1
16107,201301LX50118,3,1,21,6,4,1,1,0,1,2,9,0,1,1,9
16108,201301LX50119,3,3,21,6,4,1,1,0,1,2,9,0,1,1,-1
16109,201301LX50119,3,3,21,6,4,1,1,0,1,2,9,0,1,1,-1
16110,201301LX50119,3,3,21,6,4,1,1,0,1,2,9,0,1,1,7
16111,201301LX50120,2,2,15,3,1,2,2,0,1,1,11,0,1,1,8
16112,201301LX50121,3,2,21,6,4,1,1,0,1,2,9,0,1,2,6
16113,201301LX50121,3,2,21,6,4,1,1,0,1,2,9,0,1,1,-1
16114,201301LX50122,3,5,10,6,1,1,1,0,1,2,9,0,1,2,7
16115,201301LX50122,3,5,10,6,1,1,1,0,1,2,9,0,1,2,9
16116,201301LX50123,3,3,15,6,1,1,1,0,1,2,3,0,1,1,5
16117,201301LX50123,3,3,15,6,1,1,1,0,1,2,9,0,1,1,6
16118,201301LX50124,3,3,20,6,4,1,1,0,1,2,9,5,1,1,7
16119,201301LX50124,3,3,20,6,4,1,1,0,1,2,9,0,1,3,-1
16120,201301LX50124,3,3,20,6,4,1,1,0,1,2,9,0,1,3,-1
16121,201301LX50125,3,5,16,6,4,1,1,0,1,2,9,0,1,1,8
16122,201301LX50126,3,6,22,6,4,1,1,0,1,2,9,0,1,1,4
16123,201301LX50126,3,6,22,6,4,1,1,0,1,2,9,0,1,1,6
16124,201301LX50126,3,6,22,6,4,1,1,0,1,2,9,0,1,2,6
16125,201301LX50126,3,6,22,6,4,1,1,0,1,2,9,0,1,1,8
16126,201301LX50127,3,1,11,6,1,1,1,0,1,2,11,0,1,1,8
16127,201301LX50128,3,7,22,6,4,1,1,0,1,2,11,0,1,1,6
16128,201301LX50129,3,5,11,6,1,1,1,0,1,7,1,0,1,2,6
16129,201301LX50129,3,5,11,6,1,1,1,0,1,7,9,0,1,3,-1
16130,201301LX50130,3,7,12,6,1,1,1,0,1,2,11,0,1,1,7
16131,201301LX50131,3,4,7,6,1,2,2,0,1,2,19,0,1,3,-1
16132,201301LX50131,3,4,7,6,1,2,2,0,1,2,1,0,1,1,7
16133,201301LX50133,3,3,18,6,4,1,1,0,1,12,9,0,1,3,-1
16134,201301LX50137,3,3,16,6,1,1,1,0,1,2,1,0,1,2,6
16135,201301LX50137,3,3,16,6,1,1,1,0,1,2,9,0,1,1,-1
16136,201301LX50138,3,3,15,6,1,1,2,0,1,2,1,0,1,1,6
16137,201301LX50138,3,3,15,6,1,1,2,0,1,2,21,0,1,1,9
16138,201301LX50140,2,3,19,6,4,1,2,0,1,12,1,0,1,1,5
16139,201301LX50140,2,3,19,6,4,1,2,0,1,12,9,0,1,2,-1
16140,201301LX50141,2,6,8,6,1,1,1,0,1,1,9,0,1,1,10
16141,201301LX50141,2,6,8,6,1,1,1,0,1,1,1,0,1,1,-1
16142,201301LX50143,3,1,6,6,1,1,1,0,1,3,9,0,1,1,6
16143,201301LX50144,3,6,14,6,1,1,1,0,1,1,9,0,1,1,6
16144,201301LX50144,3,6,14,6,1,1,1,0,1,1,9,0,1,2,8
16145,201301LX50145,3,6,21,6,4,1,1,0,1,1,9,0,1,1,6
16146,201301LX50145,3,6,21,6,4,1,1,0,1,1,2,0,1,1,4
16147,201301LX50147,3,1,0,6,4,1,1,0,1,3,9,0,1,1,9
16148,201301LX50147,3,1,0,6,4,1,1,0,1,3,9,0,1,1,8
16149,201301LX50149,2,5,19,6,4,1,1,0,1,2,9,0,1,3,-1
16150,201301LX50151,3,1,15,6,1,1,1,0,1,3,9,0,1,1,-1
16151,201301LX50152,3,4,20,6,4,1,1,0,1,2,9,0,1,2,10
16152,201301LX50152,3,4,20,6,4,1,1,0,1,2,1,0,1,2,5
16153,201301LX50153,3,5,10,6,1,1,1,0,1,2,9,0,1,1,9
16154,201301LX50153,3,5,10,6,1,1,1,0,1,2,1,0,1,2,-1
16155,201301LX50154,2,5,8,6,1,1,1,0,1,7,9,0,1,1,-1
16156,201301LX50154,2,5,8,6,1,1,1,0,1,7,1,0,1,1,6
16157,201301LX50155,3,6,9,6,1,1,1,0,1,1,11,0,1,1,8
16158,201301LX50156,3,3,17,6,1,1,1,0,1,5,1,0,1,1,6
16159,201301LX50156,3,3,17,6,1,1,1,0,1,5,2,0,1,1,-1
16160,201301LX50158,3,2,22,6,4,1,2,0,1,2,9,0,1,1,7
16161,201301LX50158,3,2,22,6,4,1,2,0,1,2,9,0,1,1,6
16162,201301LX50158,3,2,22,6,4,1,2,0,1,2,9,0,1,1,8
16163,201301LX50159,3,3,9,6,1,1,1,0,1,2,1,0,1,1,6
16164,201301LX50159,3,3,9,6,1,1,1,0,1,2,19,0,1,1,-1
16165,201301LX50160,3,2,10,6,1,1,1,0,1,4,9,0,1,1,7
16166,201301LX50160,3,2,10,6,1,1,1,0,1,4,2,0,1,1,5
16167,201301LX50161,3,1,12,6,1,1,1,0,1,3,9,0,1,1,6
16168,201301LX50161,3,1,12,6,1,1,1,0,1,3,9,0,1,2,-1
16169,201301LX50162,3,5,14,6,1,1,1,0,1,7,9,0,1,1,-1
16170,201301LX50163,2,1,3,6,4,1,1,0,1,10,9,0,1,1,6
16171,201301LX50164,3,4,21,6,4,1,1,0,1,2,3,0,1,1,6
16172,201301LX50164,3,4,21,6,4,1,1,0,1,2,9,0,1,3,-1
16173,201301LX50165,3,5,15,6,1,1,1,0,1,3,11,0,1,2,6
16174,201301LX50166,3,3,17,6,1,1,1,0,1,5,11,0,1,1,9
16175,201301LX50167,3,1,4,6,4,1,1,0,1,10,8,0,1,1,-1
16176,201301LX50168,3,4,5,6,1,1,1,0,1,5,19,0,1,1,6
16177,201301LX50168,3,4,5,6,1,1,1,0,1,5,9,0,1,1,8
16178,201301LX50169,3,3,17,6,1,1,1,0,1,12,9,0,1,1,5
16179,201301LX50169,3,3,17,6,1,1,1,0,1,12,1,0,1,2,6
16180,201301LX50170,3,4,15,3,1,1,1,0,1,3,9,0,1,2,9
16181,201301LX50171,3,6,22,6,4,1,1,0,1,8,9,0,1,1,4
16182,201301LX50171,3,6,22,6,4,1,1,0,1,8,9,0,1,1,-1
16183,201301LX50172,3,4,11,6,1,1,1,0,1,3,3,0,1,1,5
16184,201301LX50172,3,4,11,6,1,1,1,0,1,3,9,0,1,1,7
16185,201301LX50174,3,5,8,6,1,1,1,0,1,1,9,0,1,2,-1
16186,201301LX50174,3,5,8,6,1,1,1,0,1,1,1,0,1,1,4
16187,201301LX50175,3,4,7,6,1,1,1,0,1,3,9,0,1,2,4
16188,201301LX50175,3,4,7,6,1,1,1,0,1,3,9,0,1,1,-1
16189,201301LX50176,2,2,13,6,1,1,1,0,1,4,1,0,1,2,6
16190,201301LX50176,2,2,13,6,1,1,1,0,1,4,9,0,1,1,-1
16191,201301LX50178,3,2,17,6,4,2,2,0,1,3,9,0,1,1,7
16192,201301LX50179,3,3,18,6,1,1,1,0,1,12,5,0,1,1,6
16193,201301LX50180,3,4,12,6,1,1,1,0,1,6,9,0,1,1,-1
16194,201301LX50181,3,3,14,6,1,1,1,0,2,3,8,0,1,1,8
16195,201301LX50181,3,3,14,6,1,1,1,0,2,3,9,0,1,1,6
16196,201301LX50182,3,1,14,6,1,1,1,0,1,3,5,0,1,1,6
16197,201301LX50183,2,3,16,6,1,1,1,0,1,12,9,0,1,1,4
16198,201301LX50183,2,3,16,6,1,1,1,0,1,12,1,0,1,1,8
16199,201301LX50184,3,4,8,6,1,1,1,0,1,3,1,0,1,1,-1
16200,201301LX50184,3,4,8,6,1,1,1,0,1,3,9,0,1,2,-1
16201,201301LX50186,3,4,8,6,1,1,1,0,1,3,1,0,1,1,-1
16202,201301LX50186,3,4,8,6,1,1,1,0,1,3,9,0,1,1,-1
16203,201301LX50187,3,5,15,6,1,1,1,0,1,3,3,0,1,1,-1
16204,201301LX50187,3,5,15,6,1,1,1,0,1,3,1,0,1,1,7
16205,201301LX50188,3,4,7,6,1,1,1,0,1,3,2,0,1,1,8
16206,201301LX50189,3,7,0,3,4,1,1,0,1,9,11,0,1,1,8
16207,201301LX50190,3,7,12,6,1,1,1,0,1,3,9,0,1,1,4
16208,201301LX50190,3,7,12,6,1,1,1,0,1,3,9,0,1,1,-1
16209,201301LX50191,3,6,20,6,1,1,1,0,1,3,1,0,1,2,5
16210,201301LX50191,3,6,20,6,1,1,1,0,1,3,8,0,1,1,-1
16211,201301LX50192,3,6,20,6,4,1,1,0,1,3,9,0,1,1,9
16212,201301LX50193,2,3,8,6,1,1,1,0,1,12,9,0,1,1,6
16213,201301LX50194,3,2,7,6,1,1,1,0,1,3,11,0,1,1,6
16214,201301LX50194,3,2,7,6,1,1,1,0,1,3,1,0,1,2,6
16215,201301LX50195,3,2,7,6,1,1,1,0,1,3,9,0,1,1,9
16216,201301LX50196,3,5,12,6,1,1,1,0,1,3,11,0,1,1,5
16217,201301LX50197,3,6,6,6,4,1,1,0,1,1,9,0,1,2,-1
16218,201301LX50197,3,6,6,6,4,1,1,0,1,1,9,0,1,1,-1
16219,201301LX50198,3,1,13,6,1,1,1,0,1,3,11,0,1,1,8
16220,201301LX50199,3,4,17,6,1,1,1,0,1,3,19,0,1,1,6
16221,201301LX50200,3,6,20,6,4,1,1,0,1,3,9,0,1,2,9
16222,201301LX50200,3,6,20,6,4,1,1,0,1,3,9,0,1,2,-1
16223,201301LX50200,3,6,20,6,4,1,1,0,1,3,9,0,1,1,7
16224,201301LX50202,2,3,9,6,1,1,1,0,1,2,19,0,1,1,5
16225,201301LX50202,2,3,9,6,1,1,1,0,1,2,19,0,1,1,7
16226,201301LX50202,2,3,9,6,1,1,1,0,1,2,9,0,1,1,7
16227,201301LX50203,3,3,9,6,1,1,1,0,1,3,11,0,1,2,7
16228,201301LX50204,3,3,14,6,1,1,1,6,1,3,3,0,1,1,7
16229,201301LX50205,3,4,7,6,1,1,1,0,1,3,9,0,1,1,7
16230,201301LX50205,3,4,7,6,1,1,1,0,1,3,9,0,1,1,6
16231,201301LX50206,3,2,14,2,1,1,1,0,1,2,9,0,1,3,-1
16232,201301LX50207,3,7,3,6,4,2,2,0,1,3,11,0,1,1,8
16233,201301LX50207,3,7,3,6,4,2,2,0,1,3,9,0,1,1,8
16234,201301LX50208,3,3,18,6,1,1,1,0,1,3,4,0,1,1,6
16235,201301LX50208,3,3,18,6,1,1,1,0,1,3,9,0,1,2,7
16236,201301LX50209,3,2,21,6,4,1,1,0,1,3,9,0,1,2,6
16237,201301LX50209,3,2,21,6,4,1,1,0,1,3,19,0,1,1,6
16238,201301LX50210,3,5,8,6,1,1,1,0,1,3,9,0,1,2,8
16239,201301LX50211,3,6,20,6,4,5,2,0,1,3,9,0,1,3,-1
16240,201301LX50211,3,6,20,6,4,5,2,0,1,3,9,0,1,1,7
16241,201301LX50211,3,6,20,6,4,5,2,0,1,3,9,0,1,1,6
16242,201301LX50213,3,6,17,6,1,1,1,0,1,3,9,0,1,1,-1
16243,201301LX50213,3,6,17,6,1,1,1,0,1,3,1,0,1,1,-1
16244,201301LX50214,2,4,7,6,1,1,1,0,1,3,9,0,1,1,7
16245,201301LX50214,2,4,7,6,1,1,1,0,1,3,4,1,1,1,6
16246,201301LX50215,3,1,11,6,1,1,1,0,1,3,9,0,1,1,7
16247,201301LX50215,3,1,11,6,1,1,1,0,1,3,9,0,1,3,-1
16248,201301LX50216,3,4,8,6,1,1,1,0,1,3,3,0,1,1,-1
16249,201301LX50216,3,4,8,6,1,1,1,0,1,3,9,0,1,1,-1
16250,201301LX50218,3,6,17,2,1,1,1,0,1,5,9,0,1,1,6
16251,201301LX50218,3,6,17,2,1,1,1,0,1,5,4,0,1,1,7
16252,201301LX50219,3,5,19,6,4,1,1,0,1,3,2,0,1,1,5
16253,201301LX50219,3,5,19,6,4,1,1,0,1,3,9,0,1,1,8
16254,201301LX50220,2,3,8,6,1,1,1,0,1,2,2,0,1,1,-1
16255,201301LX50221,3,5,17,6,1,1,1,0,1,4,9,0,1,1,-1
16256,201301LX50221,3,5,17,6,1,1,1,0,1,4,9,0,1,1,8
16257,201301LX50221,3,5,17,6,1,1,1,0,1,4,9,0,1,1,7
16258,201301LX50224,2,2,18,6,1,1,1,0,1,1,9,0,1,2,6
16259,201301LX50226,3,6,11,6,1,1,1,0,1,5,9,0,1,1,8
16260,201301LX50226,3,6,11,6,1,1,1,0,1,5,1,0,1,2,4
16261,201301LX50227,3,5,11,6,1,1,1,0,1,3,9,0,1,1,-1
16262,201301LX50228,3,3,15,6,1,1,1,0,1,2,9,0,1,1,8
16263,201301LX50228,3,3,15,6,1,1,1,0,1,2,2,0,1,1,-1
16264,201301LX50229,3,5,9,6,1,1,1,0,1,3,1,0,1,1,6
16265,201301LX50229,3,5,9,6,1,1,1,0,1,3,9,0,1,2,-1
16266,201301LX50230,3,6,12,6,1,1,1,0,1,5,9,0,1,1,6
16267,201301LX50230,3,6,12,6,1,1,1,0,1,5,2,0,1,1,4
16268,201301LX50231,3,3,13,6,1,1,1,0,1,2,2,0,1,1,7
16269,201301LX50232,3,5,16,6,4,1,1,0,1,3,11,0,1,1,6
16270,201301LX50232,3,5,16,6,4,1,1,0,1,3,19,0,1,1,7
16271,201301LX50234,3,6,8,6,1,1,1,0,1,5,2,0,1,1,6
16272,201301LX50234,3,6,8,6,1,1,1,0,1,5,9,0,1,1,-1
16273,201301LX50235,3,5,19,6,4,1,1,0,1,3,1,0,1,1,7
16274,201301LX50235,3,5,19,6,4,1,1,0,1,3,9,0,1,1,-1
16275,201301LX50236,3,1,12,1,1,1,1,0,1,3,11,0,1,1,8
16276,201301LX50236,3,1,12,1,1,1,1,0,1,3,1,0,1,1,7
16277,201301LX50237,3,6,15,6,1,1,1,0,1,5,19,0,1,1,7
16278,201301LX50237,3,6,15,6,1,1,1,0,1,5,1,0,1,1,6
16279,201301LX50238,3,3,8,6,1,1,1,0,1,9,1,0,1,1,9
16280,201301LX50238,3,3,8,6,1,1,1,0,1,9,9,0,1,1,-1
16281,201301LX50239,3,4,12,6,1,1,1,0,1,10,9,0,1,1,6
16282,201301LX50239,3,4,12,6,1,1,1,0,1,10,2,0,1,1,5
16283,201301LX50240,2,6,14,6,1,1,1,0,1,12,9,0,1,2,8
16284,201301LX50241,3,1,10,6,1,2,2,0,1,4,9,0,1,1,-1
16285,201301LX50241,3,1,10,6,1,2,2,0,1,4,2,0,1,1,6
16286,201301LX50242,3,4,8,6,1,1,1,0,1,10,9,0,1,1,9
16287,201301LX50242,3,4,8,6,1,1,1,0,1,10,9,0,1,2,8
16288,201301LX50242,3,4,8,6,1,1,1,0,1,10,9,0,1,2,-1
16289,201301LX50242,3,4,8,6,1,1,1,0,1,10,9,0,1,1,-1
16290,201301LX50243,3,4,12,6,1,1,1,0,1,10,2,0,1,2,6
16291,201301LX50244,3,3,1,6,4,1,1,0,1,4,9,0,1,2,4
16292,201301LX50245,3,3,7,6,1,1,1,0,1,4,2,0,1,1,4
16293,201301LX50245,3,3,7,6,1,1,1,0,1,4,9,0,1,1,-1
16294,201301LX50246,3,1,3,6,4,1,1,0,1,4,9,0,1,1,7
16295,201301LX50246,3,1,3,6,4,1,1,0,1,4,9,0,1,1,6
16296,201301LX50248,3,5,11,3,1,1,1,0,1,3,11,0,1,3,-1
16297,201301LX50249,3,1,20,6,1,1,1,0,1,4,9,0,1,2,6
16298,201301LX50249,3,1,20,6,1,1,1,0,1,4,9,0,1,1,-1
16299,201301LX50249,3,1,20,6,1,1,1,0,1,4,9,0,1,1,-1
16300,201301LX50249,3,1,20,6,1,1,1,0,1,4,9,0,1,1,-1
16301,201301LX50249,3,1,20,6,1,1,1,0,1,4,9,0,1,1,-1
16302,201301LX50250,3,2,10,6,1,1,1,0,1,4,11,0,1,1,7
16303,201301LX50251,3,6,20,6,4,5,2,0,1,3,9,0,1,2,6
16304,201301LX50251,3,6,20,6,4,5,2,0,1,3,9,0,1,1,8
16305,201301LX50252,3,6,11,6,1,1,1,0,1,12,9,0,1,1,-1
16306,201301LX50252,3,6,11,6,1,1,1,0,1,12,9,0,1,1,6
16307,201301LX50253,3,4,8,6,1,1,1,0,1,4,9,0,1,1,7
16308,201301LX50255,3,4,11,6,1,1,1,0,1,4,9,0,1,1,5
16309,201301LX50255,3,4,11,6,1,1,1,0,1,4,2,0,1,2,-1
16310,201301LX50256,3,5,16,6,1,1,1,0,1,4,11,0,1,1,8
16311,201301LX50256,3,5,16,6,1,1,1,0,1,4,9,0,1,2,6
16312,201301LX50256,3,5,16,6,1,1,1,0,1,4,9,0,1,1,6
16313,201301LX50257,3,7,8,6,1,1,1,0,1,4,9,0,1,1,7
16314,201301LX50258,2,1,16,6,1,1,1,0,1,4,9,0,1,1,-1
16315,201301LX50259,3,5,15,6,1,1,1,0,1,4,9,0,1,1,5
16316,201301LX50259,3,5,15,6,1,1,1,0,1,4,2,0,1,1,4
16317,201301LX50260,2,7,5,6,4,1,1,0,1,4,9,0,1,1,6
16318,201301LX50261,3,2,22,6,1,1,1,0,1,4,9,0,1,1,-1
16319,201301LX50262,3,3,15,6,1,1,1,0,1,3,9,0,1,1,11
16320,201301LX50262,3,3,15,6,1,1,1,0,1,3,1,0,1,2,6
16321,201301LX50263,3,7,18,6,1,1,1,0,1,4,9,0,1,1,11
16322,201301LX50263,3,7,18,6,1,1,1,0,1,4,2,0,1,1,6
16323,201301LX50264,3,6,16,6,1,1,1,0,1,4,9,0,1,1,-1
16324,201301LX50266,3,1,16,3,1,1,1,0,1,4,9,0,1,1,4
16325,201301LX50266,3,1,16,3,1,1,1,0,1,4,1,0,1,2,6
16326,201301LX50267,3,5,8,6,1,1,1,0,1,4,9,0,1,2,6
16327,201301LX50267,3,5,8,6,1,1,1,0,1,4,1,0,1,1,6
16328,201301LX50268,3,7,9,6,1,1,1,0,1,4,3,0,1,2,6
16329,201301LX50268,3,7,9,6,1,1,1,0,1,4,9,0,1,1,7
16330,201301LX50269,3,7,12,6,1,1,1,0,1,4,9,0,1,2,6
16331,201301LX50269,3,7,12,6,1,1,1,0,1,4,9,0,1,1,6
16332,201301LX50270,2,7,12,6,1,1,1,0,1,4,9,0,1,1,9
16333,201301LX50270,2,7,12,6,1,1,1,0,1,4,1,0,1,1,7
16334,201301LX50271,3,5,8,6,1,1,1,0,1,4,9,0,1,2,6
16335,201301LX50271,3,5,8,6,1,1,1,0,1,4,1,0,1,2,6
16336,201301LX50272,3,6,23,6,4,1,1,0,1,4,9,0,1,1,7
16337,201301LX50273,2,5,12,6,1,1,1,0,1,11,9,0,1,1,5
16338,201301LX50273,2,5,12,6,1,1,1,0,1,11,1,0,1,2,8
16339,201301LX50274,3,6,21,1,4,1,1,0,1,4,1,0,1,1,5
16340,201301LX50274,3,6,21,1,4,1,1,0,1,4,9,0,1,1,7
16341,201301LX50275,3,6,16,6,1,1,1,0,1,4,3,0,1,1,6
16342,201301LX50275,3,6,16,6,1,1,1,0,1,4,20,0,1,3,-1
16343,201301LX50276,3,5,19,6,4,1,1,0,1,3,9,0,1,2,6
16344,201301LX50276,3,5,19,6,4,1,1,0,1,3,2,0,1,1,6
16345,201301LX50277,3,3,18,6,1,1,1,0,1,4,8,0,1,1,-1
16346,201301LX50278,2,1,21,6,4,1,1,0,1,4,1,0,1,2,7
16347,201301LX50278,2,1,21,6,4,1,1,0,1,4,9,0,1,3,-1
16348,201301LX50279,3,5,18,6,1,1,1,0,1,4,9,0,1,1,5
16349,201301LX50279,3,5,18,6,1,1,1,0,1,4,19,0,1,1,6
16350,201301LX50281,3,4,8,6,1,1,1,0,1,4,19,0,1,1,8
16351,201301LX50281,3,4,8,6,1,1,1,0,1,4,21,0,1,1,8
16352,201301LX50281,3,4,8,6,1,1,1,0,1,4,19,0,1,1,6
16353,201301LX50282,3,2,15,3,1,1,1,0,1,4,3,0,1,1,7
16354,201301LX50283,3,5,15,6,1,1,1,0,1,1,9,0,1,1,10
16355,201301LX50284,3,4,9,1,1,1,1,0,1,4,9,0,1,1,10
16356,201301LX50284,3,4,9,1,1,1,1,0,1,4,90,0,1,1,7
16357,201301LX50285,3,5,8,6,1,1,1,0,1,4,2,0,1,1,6
16358,201301LX50285,3,5,8,6,1,1,1,0,1,4,9,0,1,2,-1
16359,201301LX50285,3,5,8,6,1,1,1,0,1,4,9,0,1,1,-1
16360,201301LX50287,3,1,13,6,1,1,1,0,1,4,9,0,1,1,7
16361,201301LX50287,3,1,13,6,1,1,1,0,1,4,9,0,1,1,8
16362,201301LX50288,3,7,17,6,1,1,1,0,1,4,19,0,1,1,6
16363,201301LX50289,3,3,9,6,1,1,1,0,1,4,20,0,1,1,9
16364,201301LX50289,3,3,9,6,1,1,1,0,1,4,5,0,1,1,7
16365,201301LX50290,3,7,18,6,1,1,1,0,1,4,9,0,1,1,7
16366,201301LX50290,3,7,18,6,1,1,1,0,1,4,5,0,1,1,8
16367,201301LX50291,3,6,0,6,4,1,1,0,1,4,9,0,1,2,6
16368,201301LX50291,3,6,0,6,4,1,1,0,1,4,9,5,1,1,6
16369,201301LX50293,2,4,18,6,1,1,1,0,1,4,1,0,1,1,6
16370,201301LX50293,2,4,18,6,1,1,1,0,1,4,19,0,1,3,-1
16371,201301LX50294,3,5,18,6,1,1,1,0,1,4,1,0,1,2,6
16372,201301LX50294,3,5,18,6,1,1,1,0,1,4,9,0,1,1,9
16373,201301LX50295,3,1,18,6,1,1,1,0,1,4,9,0,1,1,9
16374,201301LX50295,3,1,18,6,1,1,1,0,1,4,3,0,1,1,5
16375,201301LX50296,3,6,8,6,1,1,1,0,1,4,3,0,1,2,6
16376,201301LX50296,3,6,8,6,1,1,1,0,1,4,19,0,1,1,-1
16377,201301LX50297,3,4,11,1,1,1,1,0,1,4,9,0,1,1,6
16378,201301LX50297,3,4,11,1,1,1,1,0,1,4,1,0,1,2,6
16379,201301LX50298,3,5,14,6,1,1,1,0,1,4,9,0,1,1,6
16380,201301LX50299,2,3,9,6,1,1,1,0,1,4,9,0,1,1,9
16381,201301LX50299,2,3,9,6,1,1,1,0,1,4,1,0,1,2,8
